IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
166085710,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,1:00,SOUTHERN,NONE,0 Block of 4TH ST,-122.4050648,37.78504825,"(37.7850482514687, -122.405064813074)",1.66E+13
166084013,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,17:15,SOUTHERN,NONE,MISSION ST / 5TH ST,-122.406482,37.78273179,"(37.7827317884887, -122.406481972743)",1.66E+13
166083269,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,13:31,CENTRAL,NONE,GREEN ST / POWELL ST,-122.4106497,37.79930231,"(37.7993023103299, -122.410649664898)",1.66E+13
166082885,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,23:40,CENTRAL,NONE,CALIFORNIA ST / HYDE ST,-122.4173928,37.79097412,"(37.7909741243591, -122.417392830334)",1.66E+13
166080271,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,23:00,TARAVAL,NONE,2100 Block of 25TH AV,-122.4825172,37.74740786,"(37.7474078601144, -122.482517152887)",1.66E+13
166080055,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,0:30,INGLESIDE,NONE,0 Block of ELK ST,-122.4396378,37.73652837,"(37.736528371346, -122.439637826214)",1.66E+13
166079757,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,23:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.66E+13
166079741,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,11:00,TARAVAL,NONE,2500 Block of NORIEGA ST,-122.4909444,37.75354772,"(37.7535477247351, -122.490944359836)",1.66E+13
166079638,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,23:30,CENTRAL,NONE,400 Block of MASON ST,-122.4099253,37.7877641,"(37.7877640990096, -122.409925328419)",1.66E+13
166079547,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,9:00,CENTRAL,NONE,2500 Block of MASON ST,-122.4138143,37.80703621,"(37.8070362071183, -122.413814292432)",1.66E+13
166079387,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,20:30,PARK,NONE,CARMELITA ST / WALLER ST,-122.4344058,37.77064646,"(37.7706464590678, -122.434405808307)",1.66E+13
166079321,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,20:11,PARK,NONE,BRODERICK ST / OAK ST,-122.4390884,37.7729209,"(37.7729208953381, -122.439088398996)",1.66E+13
166079280,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,22:30,SOUTHERN,NONE,10TH ST / BRYANT ST,-122.4097388,37.7703482,"(37.7703482035454, -122.409738771906)",1.66E+13
166078947,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,4/2/16,14:55,TARAVAL,NONE,LAKEVIEW AV / BRIGHTON AV,-122.4551112,37.71823639,"(37.7182363858656, -122.455111164447)",1.66E+13
166078737,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,1:00,CENTRAL,NONE,200 Block of COLUMBUS AV,-122.40641,37.79775884,"(37.7977588402975, -122.406409965318)",1.66E+13
166078652,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,19:30,CENTRAL,NONE,300 Block of POWELL ST,-122.4083843,37.78782711,"(37.7878271137225, -122.408384275542)",1.66E+13
166078624,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,15:21,CENTRAL,NONE,JONES ST / PINE ST,-122.4139182,37.79046197,"(37.7904619656257, -122.413918209236)",1.66E+13
166078618,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,18:30,CENTRAL,NONE,THE EMBARCADERONORTH ST / MARKET ST,-122.3939837,37.79506077,"(37.795060765295, -122.393983685228)",1.66E+13
166078505,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,1:00,SOUTHERN,NONE,500 Block of HOWARD ST,-122.3970324,37.78782467,"(37.7878246694374, -122.397032436528)",1.66E+13
166078464,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,19:00,CENTRAL,NONE,900 Block of BAY ST,-122.422181,37.80446276,"(37.8044627608844, -122.422181002582)",1.66E+13
166078442,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,13:00,TENDERLOIN,NONE,200 Block of POWELL ST,-122.4082017,37.78688491,"(37.7868849113107, -122.408201657254)",1.66E+13
166078395,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,8:25,TENDERLOIN,NONE,OFARRELL ST / POWELL ST,-122.4080405,37.7864094,"(37.7864094033618, -122.408040474858)",1.66E+13
166078367,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/2/16,17:50,NORTHERN,NONE,MARKET ST / LARKIN ST,-122.4162938,37.77749368,"(37.777493677735, -122.416293820935)",1.66E+13
166078351,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,3:00,SOUTHERN,NONE,100 Block of 6TH ST,-122.4084666,37.78070083,"(37.7807008318778, -122.408466556173)",1.66E+13
166078339,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,23:15,SOUTHERN,NONE,300 Block of 12TH ST,-122.4134314,37.77014817,"(37.7701481672269, -122.413431397414)",1.66E+13
166078323,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,20:30,SOUTHERN,NONE,GOUGH ST / STEVENSON ST,-122.4214425,37.77263848,"(37.7726384794114, -122.42144246366)",1.66E+13
166078276,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,20:30,SOUTHERN,NONE,FOLSOM ST / 7TH ST,-122.4078441,37.77674622,"(37.7767462195389, -122.407844136792)",1.66E+13
166078179,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,23:30,SOUTHERN,NONE,3RD ST / FOLSOM ST,-122.3989327,37.78378482,"(37.7837848211584, -122.398932711095)",1.66E+13
166078157,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,15:00,SOUTHERN,NONE,800 Block of HOWARD ST,-122.4037933,37.78232359,"(37.7823235897616, -122.403793259489)",1.66E+13
166078129,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,17:30,SOUTHERN,NONE,700 Block of MISSION ST,-122.40307,37.78526863,"(37.7852686309087, -122.403070000847)",1.66E+13
166078113,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,15:00,SOUTHERN,NONE,500 Block of BRANNAN ST,-122.3977132,37.77746967,"(37.7774696662398, -122.397713226445)",1.66E+13
166078066,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/2/16,1:00,SOUTHERN,NONE,HARRISON ST / SHERMAN ST,-122.4054793,37.77616092,"(37.7761609195794, -122.405479270758)",1.66E+13
166077654,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,13:28,BAYVIEW,NONE,700 Block of MINNESOTA ST,-122.3905816,37.76102233,"(37.7610223348133, -122.390581648927)",1.66E+13
166077585,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,15:48,PARK,NONE,FELL ST / PIERCE ST,-122.4342944,37.77447475,"(37.7744747548597, -122.434294413631)",1.66E+13
166077557,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,19:00,NORTHERN,NONE,0 Block of PEACE PZ,-122.4296293,37.78489667,"(37.7848966681924, -122.429629258891)",1.66E+13
166077541,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,23:00,NORTHERN,NONE,EDDY ST / GOUGH ST,-122.4241093,37.78247564,"(37.7824756422772, -122.424109315499)",1.66E+13
166077535,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,23:00,NORTHERN,NONE,BROADWAY ST / POLK ST,-122.4217721,37.79594615,"(37.7959461531958, -122.421772135304)",1.66E+13
166077529,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,23:30,NORTHERN,NONE,2200 Block of POLK ST,-122.4220768,37.7971265,"(37.797126504747, -122.422076812058)",1.66E+13
166077494,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/2/16,21:00,RICHMOND,NONE,FUNSTON AV / GEARY BL,-122.4717757,37.78067995,"(37.7806799488656, -122.471775662786)",1.66E+13
166077494,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,4/2/16,21:00,RICHMOND,NONE,FUNSTON AV / GEARY BL,-122.4717757,37.78067995,"(37.7806799488656, -122.471775662786)",1.66E+13
166077303,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,11:30,RICHMOND,NONE,FULTON ST / ARGUELLO BL,-122.4583729,37.77430795,"(37.774307949423, -122.458372853609)",1.66E+13
166077290,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,13:30,PARK,NONE,KEZAR DR / STANYAN ST,-122.4539816,37.77142786,"(37.7714278595913, -122.453981622365)",1.66E+13
166077212,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,15:00,RICHMOND,NONE,400 Block of CROSSOVER DR,-122.4781955,37.76867464,"(37.7686746439767, -122.478195467399)",1.66E+13
166077052,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,16:00,CENTRAL,NONE,BATTERY ST / SACRAMENTO ST,-122.4001528,37.7941347,"(37.7941347017286, -122.400152784011)",1.66E+13
166077030,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,12:00,BAYVIEW,NONE,600 Block of ARKANSAS ST,-122.3980228,37.75862616,"(37.7586261649591, -122.398022805075)",1.66E+13
166077018,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,18:00,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.4312069,37.78456812,"(37.7845681170336, -122.431206932079)",1.66E+13
166077002,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,4/2/16,21:00,NORTHERN,NONE,500 Block of TURK ST,-122.4181929,37.78232634,"(37.7823263368922, -122.418192861208)",1.66E+13
166076985,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,22:58,BAYVIEW,NONE,MABREY CT / WHITNEYYOUNG CR,-122.3857732,37.73578514,"(37.7357851434839, -122.385773186383)",1.66E+13
166076872,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,21:00,NORTHERN,NONE,400 Block of VANNESS AV,-122.4202173,37.77915102,"(37.7791510160099, -122.420217273345)",1.66E+13
166076822,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,8:05,NORTHERN,NONE,FILLMORE ST / GOLDEN GATE AV,-122.4319524,37.77956475,"(37.7795647498663, -122.431952436364)",1.66E+13
166076662,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,13:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.66E+13
166076656,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,18:40,RICHMOND,NONE,PARKER AV / GOLDEN GATE AV,-122.4531899,37.77685245,"(37.7768524456318, -122.453189923892)",1.66E+13
166076640,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,4/2/16,0:01,RICHMOND,NONE,400 Block of 32ND AV,-122.4923714,37.78069007,"(37.7806900708609, -122.492371434343)",1.66E+13
166076446,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,17:45,RICHMOND,NONE,1000 Block of GREAT HY,-122.5102257,37.76724422,"(37.7672442209616, -122.510225749052)",1.66E+13
166076430,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,16:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.66E+13
166076355,LARCENY/THEFT,PETTY THEFT BICYCLE,Saturday,4/2/16,16:42,CENTRAL,NONE,200 Block of BUSH ST,-122.4016061,37.79112293,"(37.7911229295532, -122.401606110584)",1.66E+13
166076349,LARCENY/THEFT,PETTY THEFT BICYCLE,Saturday,4/2/16,18:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.66E+13
166076195,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,13:10,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.66E+13
166076189,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,12:00,TARAVAL,NONE,JOHNMUIR DR / LAKE MERCED BL,-122.4857362,37.7081536,"(37.7081535998314, -122.485736249604)",1.66E+13
166076167,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/2/16,10:50,TARAVAL,NONE,JOHNMUIR DR / LAKE MERCED BL,-122.4857362,37.7081536,"(37.7081535998314, -122.485736249604)",1.66E+13
166075943,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,2:00,RICHMOND,NONE,600 Block of PARKER AV,-122.4531422,37.77628244,"(37.7762824356793, -122.45314223552)",1.66E+13
166075921,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,13:00,RICHMOND,NONE,8TH AV / GEARY BL,-122.466428,37.7809231,"(37.7809230964028, -122.466427961913)",1.66E+13
166075874,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,20:05,NORTHERN,NONE,FILLMORE ST / GOLDEN GATE AV,-122.4319524,37.77956475,"(37.7795647498663, -122.431952436364)",1.66E+13
166075852,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,4/2/16,13:30,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.4312069,37.78456812,"(37.7845681170336, -122.431206932079)",1.66E+13
166075846,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,3:08,NORTHERN,NONE,1700 Block of CLAY ST,-122.4219002,37.79233119,"(37.7923311860485, -122.421900209978)",1.66E+13
160323427,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,4/2/16,8:30,TARAVAL,NONE,2100 Block of 19TH AV,-122.4758341,37.74770276,"(37.7477027554333, -122.475834051706)",1.60E+13
160308441,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,4/2/16,13:07,TENDERLOIN,"ARREST, BOOKED",0 Block of 5THSTNORTH ST,-122.4086486,37.78491247,"(37.7849124714135, -122.408648588965)",1.60E+13
160307681,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,4/2/16,12:00,NORTHERN,NONE,600 Block of FILLMORE ST,-122.4311752,37.77536887,"(37.7753688737726, -122.431175204771)",1.60E+13
160303996,EMBEZZLEMENT,"EMBEZZLEMENT, PETTY THEFT BY EMPLOYEE",Saturday,4/2/16,11:40,BAYVIEW,NONE,300 Block of WILLIAMS AV,-122.3994437,37.73017602,"(37.7301760161647, -122.399443658942)",1.60E+13
160300027,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,4/2/16,17:00,INGLESIDE,NONE,1500 Block of CORTLAND AV,-122.4091876,37.73964408,"(37.7396440789894, -122.409187625498)",1.60E+13
160298660,OTHER OFFENSES,HARASSING PHONE CALLS,Saturday,4/2/16,5:00,RICHMOND,NONE,2100 Block of POST ST,-122.4372206,37.78468579,"(37.7846857938094, -122.437220557775)",1.60E+13
160297929,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/2/16,9:00,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.4082941,37.78424763,"(37.7842476296454, -122.408294122336)",1.60E+13
160295105,EMBEZZLEMENT,"EMBEZZLEMENT, PETTY THEFT BY EMPLOYEE",Saturday,4/2/16,12:00,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.4072441,37.78656476,"(37.7865647607685, -122.407244087032)",1.60E+13
160293842,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,4/2/16,22:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60E+13
160290359,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,4/2/16,17:53,MISSION,NONE,200 Block of FAIROAKS ST,-122.4239919,37.75269596,"(37.7526959571277, -122.423991907438)",1.60E+13
160289409,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,4/2/16,18:00,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4138201,37.7857383,"(37.7857382950322, -122.413820070176)",1.60E+13
160289409,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,4/2/16,18:00,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.4138201,37.7857383,"(37.7857382950322, -122.413820070176)",1.60E+13
160287798,VEHICLE THEFT,STOLEN TRUCK,Saturday,4/2/16,21:30,MISSION,NONE,1500 Block of BRYANT ST,-122.4106001,37.76753256,"(37.7675325594031, -122.410600103463)",1.60E+13
160287732,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,4/2/16,16:00,BAYVIEW,NONE,600 Block of 20TH ST,-122.3880773,37.76057482,"(37.7605748200898, -122.388077276848)",1.60E+13
160287130,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,4/2/16,5:30,CENTRAL,NONE,POWELL ST / BUSH ST,-122.4087875,37.79015782,"(37.7901578215257, -122.408787528948)",1.60E+13
160287027,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/2/16,10:30,TARAVAL,NONE,100 Block of MADRONE AV,-122.4678894,37.74073037,"(37.7407303736895, -122.467889350061)",1.60E+13
160276694,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,4/2/16,0:01,BAYVIEW,NONE,1800 Block of PALOU AV,-122.3961611,37.73688814,"(37.736888141479, -122.396161114928)",1.60E+13
160276597,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,4/2/16,23:00,INGLESIDE,NONE,600 Block of ELLSWORTH ST,-122.4148139,37.73536436,"(37.7353643606799, -122.414813854415)",1.60E+13
160276490,MISSING PERSON,FOUND PERSON,Saturday,4/2/16,15:00,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.60E+13
160276490,MISSING PERSON,MISSING JUVENILE,Saturday,4/2/16,15:00,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.60E+13
160276490,SECONDARY CODES,JUVENILE INVOLVED,Saturday,4/2/16,15:00,TARAVAL,NONE,3200 Block of 20TH AV,-122.4756475,37.72852806,"(37.7285280627465, -122.475647460786)",1.60E+13
160275339,ASSAULT,ATTEMPTED SIMPLE ASSAULT,Saturday,4/2/16,18:08,SOUTHERN,NONE,400 Block of 10TH ST,-122.4105412,37.77091306,"(37.7709130566165, -122.410541166987)",1.60E+13
160275276,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,4/2/16,21:00,SOUTHERN,NONE,1300 Block of MARKET ST,-122.4168189,37.7769362,"(37.7769362014881, -122.416818891994)",1.60E+13
160275260,MISSING PERSON,FOUND PERSON,Saturday,4/2/16,6:35,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)",1.60E+13
160275232,MISSING PERSON,FOUND PERSON,Saturday,4/2/16,6:30,MISSION,NONE,800 Block of CAPP ST,-122.4174994,37.75308467,"(37.753084671409, -122.417499429971)",1.60E+13
160275232,MISSING PERSON,MISSING ADULT,Saturday,4/2/16,6:30,MISSION,NONE,800 Block of CAPP ST,-122.4174994,37.75308467,"(37.753084671409, -122.417499429971)",1.60E+13
160274858,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/2/16,10:00,PARK,NONE,1200 Block of PAGE ST,-122.4413719,37.77161883,"(37.7716188347231, -122.441371881622)",1.60E+13
160274814,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,4/2/16,20:00,SOUTHERN,NONE,8TH ST / BRANNAN ST,-122.4054272,37.77129699,"(37.7712969876277, -122.405427162783)",1.60E+13
160274676,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/2/16,13:30,PARK,NONE,MARTIN LUTHER KING JR DR / BOWLINGGREEN DR,-122.4606766,37.767449,"(37.7674489969219, -122.460676556025)",1.60E+13
160274676,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,13:30,PARK,NONE,MARTIN LUTHER KING JR DR / BOWLINGGREEN DR,-122.4606766,37.767449,"(37.7674489969219, -122.460676556025)",1.60E+13
160274535,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/2/16,22:30,INGLESIDE,NONE,500 Block of NIAGARA AV,-122.4489221,37.72006829,"(37.7200682923692, -122.448922078723)",1.60E+13
160274513,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,4/2/16,11:46,CENTRAL,NONE,300 Block of GRANT AV,-122.4056187,37.79032009,"(37.7903200915161, -122.405618748152)",1.60E+13
160274507,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/2/16,22:30,SOUTHERN,NONE,8TH ST / MISSION ST,-122.4131609,37.77745666,"(37.7774566611807, -122.41316085097)",1.60E+13
160274472,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,17:00,CENTRAL,NONE,200 Block of CLAY ST,-122.3985624,37.7951825,"(37.7951824972273, -122.398562388573)",1.60E+13
160274400,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/2/16,17:00,SOUTHERN,NONE,900 Block of HARRISON ST,-122.4033148,37.77794709,"(37.7779470864765, -122.403314774051)",1.60E+13
160274331,VEHICLE THEFT,STOLEN TRUCK,Saturday,4/2/16,23:00,BAYVIEW,NONE,600 Block of SAN BRUNO AV,-122.4052264,37.76140689,"(37.7614068935355, -122.405226360283)",1.60E+13
160274290,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,4/2/16,17:05,CENTRAL,NONE,200 Block of POST ST,-122.4060218,37.78864912,"(37.7886491245294, -122.406021838484)",1.60E+13
160274262,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,4/2/16,20:00,CENTRAL,NONE,GRANT AV / PINE ST,-122.4057448,37.79149808,"(37.7914980828425, -122.405744762009)",1.60E+13
160274240,NON-CRIMINAL,LOST PROPERTY,Saturday,4/2/16,17:30,CENTRAL,NONE,POWELL ST / POST ST,-122.4084039,37.78829339,"(37.7882933915158, -122.408403859899)",1.60E+13
160274228,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,4/2/16,18:00,INGLESIDE,NONE,0 Block of TRUMBULL ST,-122.4288428,37.73082072,"(37.7308207211769, -122.42884282665)",1.60E+13
160274187,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,4/2/16,18:00,RICHMOND,NONE,0 Block of EDWARD ST,-122.4578458,37.77805104,"(37.7780510378886, -122.457845770145)",1.60E+13
160274165,VEHICLE THEFT,STOLEN TRUCK,Saturday,4/2/16,14:00,BAYVIEW,NONE,1600 Block of MCKINNON AV,-122.3906708,37.73661164,"(37.736611643242, -122.390670834934)",1.60E+13
160273991,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/2/16,20:00,TARAVAL,NONE,500 Block of ARBALLO DR,-122.4832212,37.71838939,"(37.7183893897271, -122.483221163696)",1.60E+13
160273979,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,4/2/16,9:07,INGLESIDE,NONE,3300 Block of MISSION ST,-122.4216445,37.74299701,"(37.7429970144076, -122.421644478447)",1.60E+13
160273957,NON-CRIMINAL,FOUND PROPERTY,Saturday,4/2/16,17:00,NORTHERN,NONE,1600 Block of POST ST,-122.4289927,37.7857262,"(37.7857262026184, -122.428992673997)",1.60E+13
160273935,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,4/2/16,21:30,MISSION,NONE,2100 Block of FOLSOM ST,-122.4151443,37.76287838,"(37.7628783835763, -122.415144329833)",1.60E+13
160273929,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,4/2/16,19:00,TARAVAL,NONE,1300 Block of 19TH AV,-122.476962,37.76261958,"(37.7626195756298, -122.476962048966)",1.60E+13
160273907,VEHICLE THEFT,STOLEN TRUCK,Saturday,4/2/16,21:00,BAYVIEW,NONE,100 Block of DAKOTA ST,-122.3955133,37.75361785,"(37.7536178531447, -122.395513264888)",1.60E+13
160273703,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,4/2/16,10:30,INGLESIDE,NONE,300 Block of VIENNA ST,-122.4286136,37.7227654,"(37.722765398728, -122.428613620046)",1.60E+13
160273703,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,4/2/16,10:30,INGLESIDE,NONE,300 Block of VIENNA ST,-122.4286136,37.7227654,"(37.722765398728, -122.428613620046)",1.60E+13
160273684,MISSING PERSON,MISSING ADULT,Saturday,4/2/16,16:00,TARAVAL,NONE,500 Block of ARBALLO DR,-122.483253,37.71790922,"(37.7179092156993, -122.483252978953)",1.60E+13
160273640,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,4/2/16,22:30,NORTHERN,NONE,1400 Block of BUSH ST,-122.4211545,37.78864657,"(37.7886465686704, -122.42115446602)",1.60E+13
160273612,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,4/2/16,17:15,TENDERLOIN,NONE,HYDE ST / GROVE ST,-122.4147438,37.77871926,"(37.778719262789, -122.414743835382)",1.60E+13
160273612,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,4/2/16,17:15,TENDERLOIN,NONE,HYDE ST / GROVE ST,-122.4147438,37.77871926,"(37.778719262789, -122.414743835382)",1.60E+13
160273571,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,4/2/16,23:30,CENTRAL,NONE,300 Block of POST ST,-122.4076129,37.7884486,"(37.7884486019705, -122.407612885387)",1.60E+13
160273446,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,4/2/16,20:00,TARAVAL,NONE,2300 Block of ORTEGA ST,-122.4886745,37.75177517,"(37.7517751671936, -122.488674547334)",1.60E+13
160273424,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Saturday,4/2/16,20:00,CENTRAL,"ARREST, BOOKED",500 Block of UNION ST,-122.4077606,37.8005613,"(37.8005613007972, -122.407760552119)",1.60E+13
160273424,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,4/2/16,20:00,CENTRAL,"ARREST, BOOKED",500 Block of UNION ST,-122.4077606,37.8005613,"(37.8005613007972, -122.407760552119)",1.60E+13
